estado;ibgeID;competencia;Codigo;Descrição;Existente;Sus;NaoSus
13;130240;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
13;130240;202003;33;CLINICA GERAL;13;13;0
13;130240;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
13;130240;202003;51;UTI II ADULTO - COVID-19;2;0;2
13;130240;202003;52;UTI II PEDIATRICA - COVID-19;2;0;2
13;130240;202003;66;UNIDADE ISOLAMENTO;2;2;0
13;130240;202003;92;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CONVENCIONAL;1;0;1
13;130240;202003;95;UNIDADE DE CUIDADOS INTERMEDIARIOS ADULTO;1;1;0
13;130240;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
13;130240;202003;10;OBSTETRICIA CIRURGICA;8;8;0
13;130240;202003;43;OBSTETRICIA CLINICA;8;8;0
13;130240;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
13;130240;202003;45;PEDIATRIA CLINICA;15;15;0
13;130250;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
13;130250;202003;03;CIRURGIA GERAL;12;12;0
13;130250;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
13;130250;202003;33;CLINICA GERAL;21;21;0
13;130250;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
13;130250;202003;95;UNIDADE DE CUIDADOS INTERMEDIARIOS ADULTO;9;9;0
13;130250;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
13;130250;202003;10;OBSTETRICIA CIRURGICA;5;5;0
13;130250;202003;43;OBSTETRICIA CLINICA;18;18;0
13;130250;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
13;130250;202003;45;PEDIATRIA CLINICA;8;8;0
13;130250;202003;68;PEDIATRIA CIRURGICA;8;8;0
13;130260;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
13;130260;202003;01;BUCO MAXILO FACIAL;16;16;0
13;130260;202003;02;CARDIOLOGIA;61;37;24
13;130260;202003;03;CIRURGIA GERAL;587;407;180
13;130260;202003;06;GINECOLOGIA;58;53;5
13;130260;202003;08;NEFROLOGIAUROLOGIA;22;12;10
13;130260;202003;09;NEUROCIRURGIA;68;63;5
13;130260;202003;11;OFTALMOLOGIA;44;39;5
13;130260;202003;12;ONCOLOGIA;26;17;9
13;130260;202003;13;ORTOPEDIATRAUMATOLOGIA;180;170;10
13;130260;202003;15;PLASTICA;7;3;4
13;130260;202003;16;TORACICA;6;4;2
13;130260;202003;67;TRANSPLANTE;16;16;0
13;130260;202003;90;QUEIMADO ADULTO;20;20;0
13;130260;202003;91;QUEIMADO PEDIATRICO;5;5;0
13;130260;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
13;130260;202003;31;AIDS;1;0;1
13;130260;202003;32;CARDIOLOGIA;81;60;21
13;130260;202003;33;CLINICA GERAL;872;661;211
13;130260;202003;35;DERMATOLOGIA;10;10;0
13;130260;202003;38;HEMATOLOGIA;2;2;0
13;130260;202003;40;NEFROUROLOGIA;47;42;5
13;130260;202003;41;NEONATOLOGIA;35;23;12
13;130260;202003;42;NEUROLOGIA;6;1;5
13;130260;202003;44;ONCOLOGIA;22;10;12
13;130260;202003;46;PNEUMOLOGIA;7;2;5
13;130260;202003;87;SAUDE MENTAL;1;0;1
13;130260;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
13;130260;202003;66;UNIDADE ISOLAMENTO;116;102;14
13;130260;202003;74;UTI ADULTO - TIPO I;48;11;37
13;130260;202003;75;UTI ADULTO - TIPO II;197;181;16
13;130260;202003;76;UTI ADULTO - TIPO III;28;0;28
13;130260;202003;77;UTI PEDIATRICA - TIPO I;17;0;17
13;130260;202003;78;UTI PEDIATRICA - TIPO II;118;112;6
13;130260;202003;79;UTI PEDIATRICA - TIPO III;5;1;4
13;130260;202003;80;UTI NEONATAL - TIPO I;32;0;32
13;130260;202003;81;UTI NEONATAL - TIPO II;65;59;6
13;130260;202003;82;UTI NEONATAL - TIPO III;5;0;5
13;130260;202003;85;UTI CORONARIANA TIPO II - UCO TIPO II;10;10;0
13;130260;202003;86;UTI CORONARIANA TIPO III - UCO TIPO III;10;0;10
13;130260;202003;92;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CONVENCIONAL;77;73;4
13;130260;202003;93;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CANGURU;77;52;25
13;130260;202003;94;UNIDADE DE CUIDADOS INTERMEDIARIOS PEDIATRICO;8;8;0
13;130260;202003;95;UNIDADE DE CUIDADOS INTERMEDIARIOS ADULTO;1;1;0
13;130260;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
13;130260;202003;10;OBSTETRICIA CIRURGICA;279;218;61
13;130260;202003;43;OBSTETRICIA CLINICA;274;196;78
13;130260;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
13;130260;202003;45;PEDIATRIA CLINICA;468;379;89
13;130260;202003;68;PEDIATRIA CIRURGICA;109;81;28
13;130260;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
13;130260;202003;34;CRONICOS;9;9;0
13;130260;202003;47;PSIQUIATRIA;34;34;0
13;130260;202003;48;REABILITACAO;8;0;8
13;130260;202003;49;PNEUMOLOGIA SANITARIA;6;6;0
13;130260;202003;84;ACOLHIMENTO NOTURNO;5;5;0
13;130260;202003;HOSPITAL DIA;HOSPITAL DIA;HOSPITAL DIA;NA;NA
13;130260;202003;07;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;40;12;28
13;130260;202003;69;AIDS;20;20;0
13;130260;202003;71;INTERCORRENCIA POS-TRANSPLANTE;5;5;0
13;130270;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
13;130270;202003;03;CIRURGIA GERAL;10;10;0
13;130270;202003;90;QUEIMADO ADULTO;1;1;0
13;130270;202003;91;QUEIMADO PEDIATRICO;1;1;0
13;130270;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
13;130270;202003;33;CLINICA GERAL;10;10;0
13;130270;202003;88;QUEIMADO ADULTO;1;1;0
13;130270;202003;89;QUEIMADO PEDIATRICO;1;1;0
13;130270;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
13;130270;202003;10;OBSTETRICIA CIRURGICA;13;13;0
13;130270;202003;43;OBSTETRICIA CLINICA;13;13;0
13;130270;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
13;130270;202003;45;PEDIATRIA CLINICA;5;5;0
13;130270;202003;68;PEDIATRIA CIRURGICA;5;5;0
13;130290;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
13;130290;202003;03;CIRURGIA GERAL;15;15;0
13;130290;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
13;130290;202003;33;CLINICA GERAL;34;34;0
13;130290;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
13;130290;202003;10;OBSTETRICIA CIRURGICA;10;10;0
13;130290;202003;43;OBSTETRICIA CLINICA;16;16;0
13;130290;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
13;130290;202003;45;PEDIATRIA CLINICA;15;15;0
13;130320;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
13;130320;202003;03;CIRURGIA GERAL;4;4;0
13;130320;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
13;130320;202003;33;CLINICA GERAL;4;4;0
13;130320;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
13;130320;202003;10;OBSTETRICIA CIRURGICA;4;4;0
13;130320;202003;43;OBSTETRICIA CLINICA;6;6;0
13;130320;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
13;130320;202003;45;PEDIATRIA CLINICA;4;4;0
13;130340;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
13;130340;202003;03;CIRURGIA GERAL;19;19;0
13;130340;202003;06;GINECOLOGIA;3;3;0
13;130340;202003;13;ORTOPEDIATRAUMATOLOGIA;4;4;0
13;130340;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
13;130340;202003;33;CLINICA GERAL;35;35;0
13;130340;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
13;130340;202003;65;UNIDADE INTERMEDIARIA NEONATAL;12;12;0
13;130340;202003;66;UNIDADE ISOLAMENTO;2;2;0
13;130340;202003;94;UNIDADE DE CUIDADOS INTERMEDIARIOS PEDIATRICO;9;9;0
13;130340;202003;95;UNIDADE DE CUIDADOS INTERMEDIARIOS ADULTO;8;8;0
13;130340;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
13;130340;202003;10;OBSTETRICIA CIRURGICA;13;13;0
13;130340;202003;43;OBSTETRICIA CLINICA;26;26;0
13;130340;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
13;130340;202003;45;PEDIATRIA CLINICA;34;34;0
13;130340;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
13;130340;202003;47;PSIQUIATRIA;1;1;0
13;130353;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
13;130353;202003;03;CIRURGIA GERAL;3;3;0
13;130353;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
13;130353;202003;33;CLINICA GERAL;12;12;0
13;130353;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
13;130353;202003;66;UNIDADE ISOLAMENTO;2;2;0
13;130353;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
13;130353;202003;10;OBSTETRICIA CIRURGICA;3;3;0
13;130353;202003;43;OBSTETRICIA CLINICA;4;4;0
13;130353;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
13;130353;202003;45;PEDIATRIA CLINICA;7;7;0
13;130360;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
13;130360;202003;03;CIRURGIA GERAL;2;2;0
13;130360;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
13;130360;202003;33;CLINICA GERAL;8;8;0
13;130360;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
13;130360;202003;43;OBSTETRICIA CLINICA;5;5;0
13;130360;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
13;130360;202003;45;PEDIATRIA CLINICA;5;5;0
13;130370;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
13;130370;202003;03;CIRURGIA GERAL;2;2;0
13;130370;202003;06;GINECOLOGIA;2;2;0
13;130370;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
13;130370;202003;33;CLINICA GERAL;38;10;28
13;130370;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
13;130370;202003;66;UNIDADE ISOLAMENTO;1;1;0
13;130370;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
13;130370;202003;43;OBSTETRICIA CLINICA;5;5;0
13;130370;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
13;130370;202003;45;PEDIATRIA CLINICA;6;6;0
13;130380;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
13;130380;202003;03;CIRURGIA GERAL;9;8;1
13;130380;202003;06;GINECOLOGIA;6;4;2
13;130380;202003;13;ORTOPEDIATRAUMATOLOGIA;2;2;0
13;130380;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
13;130380;202003;33;CLINICA GERAL;26;23;3
13;130380;202003;41;NEONATOLOGIA;1;1;0
13;130380;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
13;130380;202003;66;UNIDADE ISOLAMENTO;2;2;0
13;130380;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
13;130380;202003;10;OBSTETRICIA CIRURGICA;5;5;0
13;130380;202003;43;OBSTETRICIA CLINICA;17;17;0
13;130380;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
13;130380;202003;45;PEDIATRIA CLINICA;20;20;0
13;130380;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
13;130380;202003;49;PNEUMOLOGIA SANITARIA;3;3;0
13;130390;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
13;130390;202003;03;CIRURGIA GERAL;6;6;0
13;130390;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
13;130390;202003;33;CLINICA GERAL;7;7;0
13;130390;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
13;130390;202003;43;OBSTETRICIA CLINICA;6;6;0
13;130390;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
13;130390;202003;45;PEDIATRIA CLINICA;3;3;0
13;130406;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
13;130406;202003;03;CIRURGIA GERAL;6;6;0
13;130406;202003;13;ORTOPEDIATRAUMATOLOGIA;4;4;0
13;130406;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
13;130406;202003;33;CLINICA GERAL;16;16;0
13;130406;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
13;130406;202003;66;UNIDADE ISOLAMENTO;3;3;0
13;130406;202003;92;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CONVENCIONAL;3;0;3
13;130406;202003;93;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CANGURU;3;0;3
13;130406;202003;94;UNIDADE DE CUIDADOS INTERMEDIARIOS PEDIATRICO;2;2;0
13;130406;202003;95;UNIDADE DE CUIDADOS INTERMEDIARIOS ADULTO;2;2;0
13;130406;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
13;130406;202003;10;OBSTETRICIA CIRURGICA;7;7;0
13;130406;202003;43;OBSTETRICIA CLINICA;8;8;0
13;130406;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
13;130406;202003;45;PEDIATRIA CLINICA;2;2;0
13;130406;202003;68;PEDIATRIA CIRURGICA;8;8;0
13;130420;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
13;130420;202003;03;CIRURGIA GERAL;13;11;2
13;130420;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
13;130420;202003;33;CLINICA GERAL;22;20;2
13;130420;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
13;130420;202003;66;UNIDADE ISOLAMENTO;3;3;0
13;130420;202003;93;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CANGURU;4;0;4
13;130420;202003;95;UNIDADE DE CUIDADOS INTERMEDIARIOS ADULTO;2;2;0
13;130420;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
13;130420;202003;10;OBSTETRICIA CIRURGICA;6;4;2
13;130420;202003;43;OBSTETRICIA CLINICA;30;26;4
13;130420;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
13;130420;202003;45;PEDIATRIA CLINICA;19;17;2
13;130420;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
13;130420;202003;47;PSIQUIATRIA;2;2;0
13;130423;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
13;130423;202003;03;CIRURGIA GERAL;5;5;0
13;130423;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
13;130423;202003;33;CLINICA GERAL;9;9;0
13;130423;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
13;130423;202003;10;OBSTETRICIA CIRURGICA;5;5;0
13;130423;202003;43;OBSTETRICIA CLINICA;5;5;0
13;130423;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
13;130423;202003;45;PEDIATRIA CLINICA;9;9;0
16;160027;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
16;160027;202003;03;CIRURGIA GERAL;14;14;0
16;160027;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
16;160027;202003;33;CLINICA GERAL;19;19;0
16;160027;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
16;160027;202003;92;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CONVENCIONAL;1;0;1
16;160027;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
16;160027;202003;10;OBSTETRICIA CIRURGICA;3;3;0
16;160027;202003;43;OBSTETRICIA CLINICA;10;10;0
16;160027;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
16;160027;202003;45;PEDIATRIA CLINICA;12;12;0
16;160030;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
16;160030;202003;03;CIRURGIA GERAL;118;78;40
16;160030;202003;06;GINECOLOGIA;5;3;2
16;160030;202003;09;NEUROCIRURGIA;8;8;0
16;160030;202003;12;ONCOLOGIA;10;10;0
16;160030;202003;13;ORTOPEDIATRAUMATOLOGIA;43;43;0
16;160030;202003;90;QUEIMADO ADULTO;3;3;0
16;160030;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
16;160030;202003;31;AIDS;10;10;0
16;160030;202003;32;CARDIOLOGIA;5;5;0
16;160030;202003;33;CLINICA GERAL;150;86;64
16;160030;202003;40;NEFROUROLOGIA;10;10;0
16;160030;202003;41;NEONATOLOGIA;22;18;4
16;160030;202003;42;NEUROLOGIA;4;4;0
16;160030;202003;44;ONCOLOGIA;10;10;0
16;160030;202003;46;PNEUMOLOGIA;20;20;0
16;160030;202003;88;QUEIMADO ADULTO;2;2;0
16;160030;202003;89;QUEIMADO PEDIATRICO;1;1;0
16;160030;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
16;160030;202003;51;UTI II ADULTO - COVID-19;13;0;13
16;160030;202003;66;UNIDADE ISOLAMENTO;17;16;1
16;160030;202003;74;UTI ADULTO - TIPO I;20;8;12
16;160030;202003;75;UTI ADULTO - TIPO II;20;4;16
16;160030;202003;78;UTI PEDIATRICA - TIPO II;10;5;5
16;160030;202003;80;UTI NEONATAL - TIPO I;3;0;3
16;160030;202003;81;UTI NEONATAL - TIPO II;34;20;14
16;160030;202003;92;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CONVENCIONAL;32;18;14
16;160030;202003;93;UNIDADE DE CUIDADOS INTERMEDIARIOS NEONATAL CANGURU;7;6;1
16;160030;202003;94;UNIDADE DE CUIDADOS INTERMEDIARIOS PEDIATRICO;5;5;0
16;160030;202003;95;UNIDADE DE CUIDADOS INTERMEDIARIOS ADULTO;4;4;0
16;160030;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
16;160030;202003;10;OBSTETRICIA CIRURGICA;32;27;5
16;160030;202003;43;OBSTETRICIA CLINICA;100;86;14
16;160030;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
16;160030;202003;45;PEDIATRIA CLINICA;144;131;13
16;160030;202003;68;PEDIATRIA CIRURGICA;10;10;0
16;160030;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
16;160030;202003;34;CRONICOS;4;4;0
16;160030;202003;47;PSIQUIATRIA;16;16;0
16;160030;202003;48;REABILITACAO;1;0;1
16;160040;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
16;160040;202003;33;CLINICA GERAL;6;6;0
16;160040;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
16;160040;202003;43;OBSTETRICIA CLINICA;3;3;0
16;160040;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
16;160040;202003;45;PEDIATRIA CLINICA;5;5;0
16;160050;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
16;160050;202003;03;CIRURGIA GERAL;5;5;0
16;160050;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
16;160050;202003;33;CLINICA GERAL;15;15;0
16;160050;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
16;160050;202003;43;OBSTETRICIA CLINICA;11;11;0
16;160050;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
16;160050;202003;45;PEDIATRIA CLINICA;10;10;0
16;160053;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
16;160053;202003;03;CIRURGIA GERAL;5;5;0
16;160053;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
16;160053;202003;33;CLINICA GERAL;19;19;0
16;160053;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
16;160053;202003;43;OBSTETRICIA CLINICA;4;4;0
16;160053;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
16;160053;202003;45;PEDIATRIA CLINICA;6;6;0
16;160060;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
16;160060;202003;03;CIRURGIA GERAL;8;8;0
16;160060;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
16;160060;202003;33;CLINICA GERAL;21;19;2
16;160060;202003;41;NEONATOLOGIA;12;12;0
16;160060;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
16;160060;202003;74;UTI ADULTO - TIPO I;6;0;6
16;160060;202003;80;UTI NEONATAL - TIPO I;6;0;6
16;160060;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
16;160060;202003;10;OBSTETRICIA CIRURGICA;10;10;0
16;160060;202003;43;OBSTETRICIA CLINICA;12;12;0
16;160060;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
16;160060;202003;45;PEDIATRIA CLINICA;32;32;0
16;160080;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
16;160080;202003;33;CLINICA GERAL;5;5;0
16;160080;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
16;160080;202003;43;OBSTETRICIA CLINICA;1;1;0
16;160080;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
16;160080;202003;45;PEDIATRIA CLINICA;2;2;0
29;290010;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
29;290010;202003;33;CLINICA GERAL;4;4;0
29;290010;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
29;290010;202003;66;UNIDADE ISOLAMENTO;1;1;0
29;290010;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
29;290010;202003;43;OBSTETRICIA CLINICA;2;2;0
29;290010;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
29;290010;202003;45;PEDIATRIA CLINICA;3;3;0
29;290035;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
29;290035;202003;33;CLINICA GERAL;15;15;0
29;290035;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
29;290035;202003;43;OBSTETRICIA CLINICA;4;4;0
29;290060;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
29;290060;202003;33;CLINICA GERAL;8;8;0
29;290060;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
29;290060;202003;43;OBSTETRICIA CLINICA;1;1;0
29;290060;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
29;290060;202003;45;PEDIATRIA CLINICA;4;4;0
29;290070;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
29;290070;202003;01;BUCO MAXILO FACIAL;1;0;1
29;290070;202003;03;CIRURGIA GERAL;46;32;14
29;290070;202003;05;GASTROENTEROLOGIA;1;0;1
29;290070;202003;06;GINECOLOGIA;6;5;1
29;290070;202003;09;NEUROCIRURGIA;1;0;1
29;290070;202003;11;OFTALMOLOGIA;11;5;6
29;290070;202003;12;ONCOLOGIA;6;6;0
29;290070;202003;13;ORTOPEDIATRAUMATOLOGIA;18;12;6
29;290070;202003;14;OTORRINOLARINGOLOGIA;1;0;1
29;290070;202003;15;PLASTICA;1;0;1
29;290070;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
29;290070;202003;32;CARDIOLOGIA;1;0;1
29;290070;202003;33;CLINICA GERAL;52;52;0
29;290070;202003;35;DERMATOLOGIA;1;0;1
29;290070;202003;40;NEFROUROLOGIA;1;0;1
29;290070;202003;41;NEONATOLOGIA;12;4;8
29;290070;202003;44;ONCOLOGIA;5;5;0
29;290070;202003;46;PNEUMOLOGIA;1;0;1
29;290070;202003;COMPLEMENTAR;COMPLEMENTAR;COMPLEMENTAR;NA;NA
29;290070;202003;51;UTI II ADULTO - COVID-19;12;0;12
29;290070;202003;66;UNIDADE ISOLAMENTO;7;5;2
29;290070;202003;75;UTI ADULTO - TIPO II;18;10;8
29;290070;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
29;290070;202003;10;OBSTETRICIA CIRURGICA;7;6;1
29;290070;202003;43;OBSTETRICIA CLINICA;17;16;1
29;290070;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
29;290070;202003;45;PEDIATRIA CLINICA;40;22;18
29;290070;202003;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;OUTRAS ESPECIALIDADES;NA;NA
29;290070;202003;34;CRONICOS;2;2;0
29;290070;202003;84;ACOLHIMENTO NOTURNO;4;4;0
29;290070;202003;HOSPITAL DIA;HOSPITAL DIA;HOSPITAL DIA;NA;NA
29;290070;202003;07;CIRURGICO/DIAGNOSTICO/TERAPEUTICO;7;1;6
29;290110;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
29;290110;202003;33;CLINICA GERAL;6;6;0
29;290110;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
29;290110;202003;43;OBSTETRICIA CLINICA;5;5;0
29;290110;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
29;290110;202003;45;PEDIATRIA CLINICA;5;5;0
29;290210;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
29;290210;202003;03;CIRURGIA GERAL;12;12;0
29;290210;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
29;290210;202003;33;CLINICA GERAL;16;16;0
29;290210;202003;OBSTÉTRICO;OBSTÉTRICO;OBSTÉTRICO;NA;NA
29;290210;202003;10;OBSTETRICIA CIRURGICA;2;2;0
29;290210;202003;43;OBSTETRICIA CLINICA;9;9;0
29;290210;202003;PEDIATRICO;PEDIATRICO;PEDIATRICO;NA;NA
29;290210;202003;45;PEDIATRIA CLINICA;9;9;0
29;290240;202003;CIRÚRGICO;CIRÚRGICO;CIRÚRGICO;NA;NA
29;290240;202003;03;CIRURGIA GERAL;14;14;0
29;290240;202003;CLÍNICO;CLÍNICO;CLÍNICO;NA;NA
29;290240;202003;33;CLINICA GERAL;9;9;0
